Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
Stupid Impossible Line Block Puzzle Game,0.0,0.0,0.0,"(2.99,)","Netsummit Marketing, Inc.",4+,"('EN',)",10567680.0,"('Games', 'Strategy', 'Puzzle')",2014-09-03,2014-04-25
Breeding Guide for Dragons World,4.0,6.0,0.0,"(0.0,)",Let It Guide,4+,"('EN',)",20484096.0,"('Games', 'Strategy', 'Simulation')",2014-10-03,2014-03-24
Klutzy Dragon - Tap to Train Your Dragon,0.0,0.0,0.0,"(0.99,)",Games Apps Fun LLC,4+,"('EN',)",19222528.0,"('Games', 'Entertainment', 'Role Playing', 'Strategy')",2014-03-21,2014-11-06
Checkers Prime,4.0,87.0,0.0,"(0.0,)",Vinta Games,4+,"('EN',)",43814912.0,"('Games', 'Board', 'Strategy', 'Education')",2014-10-03,2017-10-09
Welcome to the Dungeon,4.5,1307.0,0.0,"(4.99, 1.99, 9.99, 19.99, 29.99, 49.99, 99.99)",Orca Inc.,12+,"('EN', 'FR', 'DE', 'JA', 'KO', 'ZH', 'ES', 'TH', 'ZH')",46972928.0,"('Games', 'Entertainment', 'Role Playing', 'Strategy')",2014-09-16,2016-05-27
Fashion Girl: Hollywood Star,3.0,52.0,0.0,"(1.99, 1.99, 4.99, 9.99, 49.99, 9.99, 4.99, 49.99, 24.99, 24.99)",iCandy Digital,4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'ZH', 'ES', 'ZH')",55390208.0,"('Games', 'Strategy', 'Trivia', 'Entertainment')",2014-03-21,2014-03-21
Northern Tale 2 (Free),0.0,0.0,0.0,"(0.0,)",Qumaron,4+,"('EN', 'RU')",524210176.0,"('Games', 'Strategy', 'Adventure', 'Entertainment')",2014-09-06,2014-06-07
Jumpy Monkey!,0.0,0.0,0.0,"(0.99,)",Abx Lab,4+,"('EN',)",15327232.0,"('Games', 'Strategy', 'Casual', 'Education')",2014-03-14,2014-01-04
Super Girl - City Super Hero Bouncing Game,0.0,0.0,0.0,"(0.0,)",FantAPPstic Apps,4+,"('EN',)",22548480.0,"('Games', 'Strategy', 'Entertainment', 'Racing')",2014-08-06,2014-08-06
Gravity,0.0,0.0,0.99,"(0.0,)","""Alex Artem'ev""",4+,"('EN', 'RU')",9428992.0,"('Games', 'Strategy', 'Casual')",2014-03-27,2014-03-27
Flying Basketball Allstars - Fly Through Pipes in Solo or Multiplayer Mode,4.0,17.0,0.0,"(0.0,)",Nancy Stack-Colgan,4+,"('EN',)",5066752.0,"('Games', 'Sports', 'Strategy', 'Entertainment')",2014-10-06,2014-02-12
Puzzling Rush,2.0,11.0,0.99,"(0.0,)",Denis Sokolov,4+,"('CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI')",43655168.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2014-12-03,2019-01-24
Pirate Parrot Egg Drop Rush - Amazing Caribbean Rescue Adventure Challenge,0.0,0.0,0.0,"(2.99,)",Punch Zip,4+,"('EN',)",42131456.0,"('Games', 'Entertainment', 'Strategy', 'Family')",2014-03-15,2014-03-15
Pimple Popping : Warning Highly Explosive and a Little Gross!,2.0,7.0,0.0,"(0.99, 1.99, 2.99, 3.99, 3.99, 2.99, 0.99)",App Holdings,4+,"('EN',)",18460672.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-12-03,2014-05-29
Pimple Popping : Warning Highly Explosive and a Little Gross!,2.0,7.0,0.0,"(0.99, 1.99, 2.99, 3.99, 3.99, 2.99, 0.99)",App Holdings,4+,"('EN',)",18460672.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-12-03,2014-05-29
Cookie Tapper Collector - Chocolate Chip Kuki Clicker Jam,3.5,39.0,0.0,"(0.99, 0.99, 0.99, 0.99, 0.99, 0.99)",Jason Cowles,4+,"('EN',)",15391744.0,"('Games', 'Family', 'Entertainment', 'Strategy')",2014-03-13,2016-02-17
Hexagonal Lights Out,0.0,0.0,0.0,"(0.99,)",Abel Dantas,4+,"('EN',)",73400320.0,"('Games', 'Puzzle', 'Strategy')",2014-03-22,2017-12-30
Cookie Clicker! - Free Incremental Game,4.5,1740.0,0.0,"(1.99, 2.99, 1.99, 4.99, 4.99, 9.99, 9.99, 19.99, 1.99, 4.99)",PIXELCUBE STUDIOS INC.,4+,"('EN',)",41811968.0,"('Games', 'Strategy', 'Action', 'Entertainment')",2014-11-03,2015-03-26
OTTTD: Over The Top Tower Defense,4.5,588.0,4.99,"(4.99, 1.99, 1.99, 1.99, 9.99, 9.99, 19.99, 7.99, 19.99, 9.99)",SMG Studio,12+,"('EN',)",223182848.0,"('Games', 'Strategy', 'Entertainment', 'Role Playing')",2014-05-22,2017-04-27
Space Galaxy Rider War,0.0,0.0,0.0,"(2.99,)","NetSummit Enterprises, Inc.",4+,"('EN',)",16809984.0,"('Games', 'Strategy', 'Simulation')",2014-03-15,2014-03-15
Lines 98 Flat Classic,4.5,31.0,0.0,"(0.0,)",Phuong Ho,4+,"('EN',)",13177856.0,"('Games', 'Strategy', 'Board')",2014-11-03,2017-10-22
Bastards of Hell,2.5,33.0,0.0,"(4.99, 10.99, 1.99, 27.99, 54.99)",seal Media GmbH,17+,"('EN', 'FR', 'DE', 'PL', 'PT', 'RU', 'ES', 'TR')",40828928.0,"('Games', 'Strategy', 'Simulation')",2014-05-15,2014-09-30
Spider Solitaire HD+,0.0,0.0,0.0,"(0.99,)",Feng Qing,4+,"('EN', 'ZH')",21881856.0,"('Games', 'Strategy', 'Card', 'Entertainment')",2014-03-14,2016-10-18
Puzzles Rush Lite,0.0,0.0,0.0,"(0.0,)",Denis Sokolov,4+,"('CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI')",50978816.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-12-03,2019-01-25
CircleTouch,0.0,0.0,0.0,"(0.99,)",Thomas Boldt,4+,"('EN', 'DE')",2100224.0,"('Games', 'Casual', 'Strategy')",2014-04-14,2017-11-27
Crossed Bits,0.0,0.0,0.0,"(0.99,)",Yon Blazquez Ramos,4+,"('EN',)",25726976.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-03-27,2016-10-23
AG-Spiel.de - Das B\xf6rsenspiel,0.0,0.0,0.0,"(0.0,)",Patrick Heinrich von den Driesch,4+,"('EN', 'DE')",7597056.0,"('Games', 'Strategy', 'Business', 'Simulation')",2015-09-01,2017-11-13
Another Miley Game \u2013 Wrecking Ball Clicker Free,4.0,30.0,0.0,"(0.99, 4.99, 2.99)","Townsend & Cox, LLC",4+,"('EN',)",23916544.0,"('Games', 'Family', 'Strategy')",2014-03-22,2014-03-22
FTL: Faster Than Light,4.5,4136.0,9.99,"(0.0,)",Subset Games,9+,"('EN',)",179816448.0,"('Games', 'Strategy', 'Simulation')",2014-03-04,2017-05-24
Flappy Stick-man Obstacle Course 2 - The Extreme Challenge,4.0,14.0,0.0,"(0.0,)",meagan nielsen nielsen,4+,"('EN',)",10141696.0,"('Games', 'Strategy', 'Puzzle')",2014-03-23,2014-03-23
President of the World - idle & clicker game with online mode,4.5,16.0,0.0,"(0.99, 2.99, 69.99, 12.99, 24.99, 6.99)",Hibercon Technologies,4+,"('AR', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI')",158375936.0,"('Games', 'Entertainment', 'Casual', 'Strategy')",2014-09-08,2015-10-06
Tactical Space Command Lite,4.5,9.0,0.0,"(0.0,)",Lensflare Games LLC,4+,"('EN',)",12566528.0,"('Games', 'Strategy', 'Simulation')",2014-03-18,2014-03-25
Block vs Block - Reverse,0.0,0.0,0.0,"(1.99,)",Waterpower Technology,4+,"('EN', 'ZH', 'ZH')",26569728.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2014-03-20,2018-06-23
City Bus Tycoon Free - Public Transport Mania,0.0,0.0,0.0,"(4.99,)",Daniel Viktorin,4+,"('EN',)",21250048.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2014-03-15,2014-06-07
Mini Mouse Maze Escape- Zombies Gone Wild,0.0,0.0,0.0,"(3.99,)",Jennifer Ching,4+,"('EN',)",28631040.0,"('Games', 'Strategy', 'Family')",2014-03-14,2014-03-14
Solitaire,4.5,250.0,0.0,"(1.99,)",TapTapBoom Ltd.,4+,"('EN',)",44311552.0,"('Games', 'Card', 'Strategy', 'Travel')",2016-03-21,2019-01-18
Make a Game Clicker,4.0,67.0,0.0,"(1.99, 1.99, 0.99, 1.99, 0.99, 3.99, 16.99, 0.99)",Softcen,4+,"('EN',)",106232832.0,"('Games', 'Strategy', 'Simulation')",2014-08-04,2015-11-20
Brave Guardians TD,4.5,158.0,1.99,"(5.99, 2.99, 1.99, 3.99, 0.99)",Ashot Balasanyan,9+,"('EN',)",683757568.0,"('Games', 'Action', 'Strategy')",2014-03-14,2017-02-03
Super Stacker !,0.0,0.0,0.0,"(0.0,)","VirtualBreak, LLC",4+,"('EN',)",24064000.0,"('Games', 'Strategy', 'Entertainment', 'Casual')",2014-05-17,2014-05-29
Sudoku Puzzles,4.5,5.0,0.0,"(2.99,)",Chris Guyler,4+,"('EN',)",36128768.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2014-01-05,2018-05-31
Deconstructor,3.5,48.0,0.0,"(2.99, 0.99, 0.99)",appscraft,4+,"('EN', 'RU')",24232960.0,"('Games', 'Education', 'Strategy', 'Puzzle')",2014-01-04,2015-03-11
CHESS HEROZ -online chess games for free,4.5,241.0,0.0,"(4.99, 9.99, 2.99, 19.99, 94.99, 0.99, 29.99, 49.99)",HEROZ,4+,"('EN',)",144265216.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2014-12-18,2016-05-18
Mini Mine Survival Rush,4.5,8.0,0.0,"(2.99,)","Netsummit Marketing, Inc.",4+,"('EN',)",17645568.0,"('Games', 'Role Playing', 'Strategy')",2014-03-16,2014-03-16
"Dots Swap Adventure: Slide, Swipe, & Connect to Match the Orbs Colors",0.0,0.0,0.0,"(0.99,)",Oliver Saylor,4+,"('EN',)",48742400.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-12-06,2014-12-06
Galaxy Control 3D,4.5,487.0,0.0,"(4.99, 9.99, 19.99, 4.99, 49.99, 9.99, 99.99, 0.99, 0.99, 9.99)",FX Games Media,12+,"('ZH', 'EN', 'FR', 'DE', 'IT', 'JA', 'PT', 'RU', 'ZH', 'ES')",251365376.0,"('Games', 'Action', 'Strategy')",2014-07-13,2019-06-28
Gravity Space Kid Commander - Fun-nest Teen Game,0.0,0.0,0.0,"(4.99, 4.99, 14.99, 29.99)",Jake House,4+,"('EN',)",19050496.0,"('Games', 'Strategy', 'Action', 'Entertainment')",2014-03-16,2014-03-16
Monument Builders : Alcatraz FREE,2.0,6.0,0.0,"(2.99,)",Microids,9+,"('EN',)",283643904.0,"('Games', 'Strategy', 'Adventure')",2015-11-06,2015-11-06
Kaka Kiwi Hop,0.0,0.0,0.0,"(0.0,)",Tony Anderson,4+,"('EN',)",14901248.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2014-03-16,2014-03-21
Tik Tok Panda,0.0,0.0,0.0,"(0.99, 0.99)",Ekkapon Yuangnark,4+,"('EN',)",28299264.0,"('Games', 'Casual', 'Strategy')",2014-03-23,2014-03-23
Robot Wars: Mech Rampage Dead Ahead (Multiplayer),0.0,0.0,0.0,"(0.0,)",Speed Technology,9+,"('EN',)",25501696.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2014-03-14,2014-03-14
Clolr Linez 10x10-Five Or More,4.0,5.0,0.0,"(0.0,)",Peng Wu,4+,"('EN', 'ZH')",32359424.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2014-03-16,2017-08-26
Solitaire Premium - Free Classic Card Game,4.5,101.0,0.0,"(0.99, 0.99, 1.99)",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,"('EN',)",56546304.0,"('Games', 'Card', 'Entertainment', 'Strategy')",2014-03-21,2016-12-15
Civil War Battles - Ozark,0.0,0.0,2.99,"(0.0,)",John Tiller,12+,"('EN',)",34524160.0,"('Games', 'Simulation', 'Strategy')",2014-03-13,2018-09-10
Catch The Fly - FREE,0.0,0.0,0.0,"(1.99,)",SMART MEDIA INTERNET MARKETING LTD,4+,"('EN',)",27184128.0,"('Games', 'Puzzle', 'Strategy')",2014-08-04,2016-11-16
Heo Bay,0.0,0.0,0.0,"(0.0,)",Khoa Pham,4+,"('EN',)",8859648.0,"('Games', 'Entertainment', 'Action', 'Strategy')",2014-03-15,2014-03-15
Veer 2,4.5,95.0,0.0,"(0.0,)",Austin Valleskey,4+,"('EN',)",6373376.0,"('Games', 'Card', 'Strategy', 'Entertainment')",2014-03-14,2014-05-12
SolvoKu,0.0,0.0,0.0,"(0.99,)",J\xe9r\xf4me Diaz,4+,"('EN', 'FR')",25809920.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2018-09-03,2019-05-13
Hex Isle Map,5.0,11.0,0.0,"(1.99,)",Nikolay Abalov,4+,"('EN',)",1549312.0,"('Utilities', 'Board', 'Games', 'Strategy')",2014-03-17,2019-05-27
Jewel Boxes Match Puzzle Mania - Awesome Logic Challenge Game,0.0,0.0,0.0,"(2.99,)",Punch Zip,4+,"('EN',)",15585280.0,"('Games', 'Strategy', 'Puzzle')",2014-03-29,2014-03-29
Gissa spannet,0.0,0.0,0.0,"(1.99,)",Innovation Dreams AB,4+,"('EN',)",24231936.0,"('Games', 'Education', 'Trivia', 'Strategy')",2014-06-15,2014-04-12
Modern Tank Mayhem Force,2.5,8.0,0.0,"(2.99,)","NetSummit Enterprises, Inc.",4+,"('EN',)",18841600.0,"('Games', 'Simulation', 'Strategy')",2014-03-23,2014-03-23
Bubble Cube Pop Mania,4.5,11.0,0.0,"(2.99, 1.99, 0.99)",Amy Prizer,4+,"('EN', 'FR', 'DE', 'JA', 'KO', 'ZH')",29601792.0,"('Games', 'Strategy', 'Puzzle')",2014-03-29,2014-03-29
B-A-Mazed,0.0,0.0,0.99,"(0.0,)",John Anderson,4+,"('EN',)",13178880.0,"('Games', 'Puzzle', 'Strategy', 'Education')",2014-03-27,2017-05-09
Solitaire \u25bb Spiderette,4.5,12078.0,0.0,"(0.0,)","PeopleFun, Inc.",4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'ZH', 'ES')",94874624.0,"('Games', 'Card', 'Entertainment', 'Strategy')",2014-10-31,2019-07-19
Mini Metro,5.0,18252.0,3.99,"(0.0,)",Dinosaur Polo Club,4+,"('EN', 'FR', 'JA', 'ZH', 'ZH')",130549760.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2015-12-25,2019-02-07
Mini Metro,5.0,18252.0,3.99,"(0.0,)",Dinosaur Polo Club,4+,"('EN', 'FR', 'JA', 'ZH', 'ZH')",130549760.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2015-12-25,2019-02-07
Sudoku Free Puzzles,4.5,60.0,0.0,"(0.0,)",Shey Swain,4+,"('DA', 'NL', 'EN', 'FI', 'DE', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH')",8634368.0,"('Games', 'Strategy', 'Puzzle')",2014-03-27,2014-03-27
Nuclear Knight - Battle of the Towers.,0.0,0.0,1.99,"(0.99, 2.99, 1.99)",App Holdings,12+,"('EN',)",60051456.0,"('Games', 'Family', 'Strategy', 'Entertainment')",2014-03-21,2014-10-23
Nuclear Knight - Invasion in time.,3.5,16.0,0.0,"(1.99, 0.99, 2.99, 1.99)",App Holdings,12+,"('EN',)",63516672.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2014-03-20,2014-10-23
City Island 2: Building Story,4.0,652.0,0.0,"(2.99, 2.99, 7.99, 2.99, 1.99, 7.99, 7.99, 1.99, 2.99, 7.99)",Sparkling Society,4+,"('EN',)",139537408.0,"('Games', 'Strategy', 'Simulation', 'Entertainment')",2014-03-27,2018-10-17
SOPROMAT,0.0,0.0,0.0,"(0.0,)",VYGSoft,9+,"('EN', 'RU')",128823296.0,"('Games', 'Strategy', 'Simulation')",2019-03-28,2019-03-28
Lollipops Party - Puzzle Game,0.0,0.0,0.0,"(0.99, 0.99, 2.99, 7.99, 3.99, 0.99)",Jorge Gregorio Martin Bello,4+,"('EN',)",81960960.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2014-05-04,2014-05-04
Golf Putt 3D,4.0,15.0,0.0,"(0.0,)",Jumping Pixel Games,4+,"('EN',)",29622272.0,"('Games', 'Strategy', 'Sports')",2014-03-27,2014-03-27
Ask For Snacks,3.5,7.0,0.0,"(0.99, 1.99, 1.99, 3.99)",Ice Fang,4+,"('AR', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI')",49541120.0,"('Games', 'Entertainment', 'Puzzle', 'Strategy')",2014-03-22,2014-03-29
Blades Of Battle: Blood Bros,4.5,162.0,0.0,"(9.99, 29.99, 0.99, 4.99, 99.99, 49.99, 9.99, 29.99)",Caramel Tech Studios,12+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ES', 'TR')",126611456.0,"('Games', 'Strategy', 'Role Playing', 'Entertainment')",2014-07-20,2018-08-15
Panzer Tactics HD,4.0,30.0,3.99,"(6.99, 3.99, 3.99)",HandyGames,12+,"('EN',)",671617024.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2014-05-22,2014-10-23
Ghost Poppers - Spooky Chain Reaction Puzzle Game,0.0,0.0,0.0,"(0.99, 1.99, 4.99, 9.99, 0.99, 1.99, 4.99, 9.99)",FantAPPstic Apps,4+,"('EN',)",18935808.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2014-08-06,2014-08-06
Train Station Boxes Puzzle Challenge - Fun Addictive Traveler Adventure Mania,0.0,0.0,0.0,"(2.99,)",Punch Zip,4+,"('EN',)",25391104.0,"('Games', 'Strategy', 'Puzzle')",2014-05-04,2014-05-04
Snappy Gator,4.0,15.0,0.0,"(0.0,)",Jack Miceli,9+,"('EN',)",3424256.0,"('Games', 'Adventure', 'Entertainment', 'Strategy')",2014-03-21,2014-05-11
Virus Clickers,3.5,201.0,0.0,"(0.0,)",redBit games,4+,"('EN',)",28520448.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2014-04-14,2015-01-23
Solitaire! Full,0.0,0.0,0.99,"(0.0,)",1C Mobile Ltd,4+,"('EN', 'FR', 'DE', 'IT', 'RU', 'ES')",70301696.0,"('Games', 'Card', 'Strategy')",2014-03-23,2017-04-23
Make It Rain: Love of Money,4.5,51803.0,0.0,"(0.99, 0.99, 1.99, 0.99, 0.99, 1.99, 0.99, 2.99, 4.99, 1.99)","Space Inch, LLC",4+,"('AR', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",183741440.0,"('Games', 'Entertainment', 'Simulation', 'Strategy')",2014-01-04,2019-01-24
Maleficent Free Fall,4.5,13558.0,0.0,"(1.99, 0.99, 0.99, 4.99, 9.99, 2.99, 19.99, 49.99, 2.99, 19.99)",Disney,4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ES')",353057792.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2014-05-15,2019-07-15
Defend The Dam - Active Lane Defense,5.0,35.0,0.0,"(2.99, 4.99, 1.99, 2.99, 0.99)",Dragon Army,4+,"('EN',)",112439296.0,"('Games', 'Action', 'Strategy')",2015-03-19,2015-08-25
4 Games at Once: Impossible Brain Test,4.5,11.0,0.0,"(0.0,)",GammaLateral LLC,4+,"('EN',)",8749056.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2014-01-04,2014-07-10
Fantasy Kingdom Quest Jump,0.0,0.0,0.0,"(1.99, 4.99, 5.99, 7.99, 9.99)","Netsummit Marketing, Inc.",4+,"('EN',)",17555456.0,"('Games', 'Strategy', 'Role Playing')",2014-03-29,2014-03-29
Jewel Pop: Ultimate Match Game,4.0,67.0,0.0,"(2.99, 0.99, 3.99, 1.99)","Netsummit Marketing, Inc.",4+,"('EN', 'FR', 'DE', 'JA', 'KO', 'ZH')",33669120.0,"('Games', 'Strategy', 'Puzzle')",2014-04-04,2014-10-10
Partia 2,4.5,44.0,5.99,"(0.0,)",Imago Software,9+,"('EN',)",79221760.0,"('Games', 'Strategy', 'Role Playing', 'Entertainment')",2014-10-22,2018-06-24
Fruit Heroes - matching 3 game,4.5,563.0,0.0,"(0.99, 1.99, 4.99, 9.99, 19.99, 49.99, 99.99)",Chaotan Li,4+,"('CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'ZH', 'TR')",49983488.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2014-03-27,2014-07-22
#NAME?,0.0,0.0,0.0,"(0.0,)",Pisit Wetchayanwiwat,4+,"('EN',)",16515072.0,"('Games', 'Strategy', 'Casual')",2014-03-04,2015-03-23
Trova gli aforismi LITE,0.0,0.0,0.0,"(0.0,)",Massimo Maestrami,4+,"('EN', 'IT')",3033088.0,"('Games', 'Word', 'Strategy')",2014-03-20,2016-03-24
Battle of Legendary Kingdoms,0.0,0.0,0.0,"(1.99, 2.99, 4.99, 2.99, 1.99)","UberZany Games, LLC",9+,"('EN',)",28508160.0,"('Games', 'Racing', 'Strategy', 'Entertainment')",2014-01-04,2015-03-26
"Warhammer 40,000: Space Wolf",3.5,2573.0,0.0,"(4.99, 19.99, 9.99, 4.99, 49.99, 0.99, 5.99, 6.99, 99.99, 19.99)",HeroCraft Ltd.,12+,"('ZH', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'RU', 'ES')",259620864.0,"('Games', 'Strategy', 'Entertainment', 'Card')",2014-10-28,2019-02-08
MemWars: A memory game with Strategic Planning and Multiplayer Challenge,0.0,0.0,0.0,"(1.99, 0.99, 1.99)",111 (LLC),4+,"('EN',)",42086400.0,"('Games', 'Casual', 'Strategy', 'Entertainment')",2014-04-25,2014-04-25
Potion Blast Mania,4.5,16.0,0.0,"(0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99)",Cellular Bits,9+,"('EN',)",122002432.0,"('Games', 'Strategy', 'Puzzle')",2014-03-06,2017-08-08
Heroes of Steel RPG Elite,4.5,77.0,3.99,"(1.99, 1.99, 1.99, 1.99, 0.99)",Trese Brothers,12+,"('EN',)",112663552.0,"('Games', 'Strategy', 'Role Playing')",2014-03-21,2019-12-04
1849,4.5,82.0,4.99,"(1.99,)",SomaSim,12+,"('EN', 'FR', 'DE', 'PL')",78897152.0,"('Games', 'Strategy', 'Simulation')",2014-07-05,2015-08-13
Wiggly Piggly,4.5,20.0,0.0,"(0.0,)",Ryan Ackermann,9+,"('EN',)",1310720.0,"('Games', 'Strategy', 'Action')",2014-03-21,2014-03-27
Mega Jumpy Monster Extreme - Pogo-stick Jump-er,0.0,0.0,0.0,"(4.99, 4.99, 29.99, 14.99)",Jef Nielsen,4+,"('EN',)",12378112.0,"('Games', 'Strategy', 'Entertainment', 'Casual')",2014-03-23,2014-03-23
"""Papa's Cake Shop""",4.0,156.0,0.0,"(3.99, 0.99, 1.99)",ZHANG HUIMEI,4+,"('EN', 'JA', 'ZH', 'ZH')",37740544.0,"('Games', 'Strategy', 'Simulation')",2014-03-30,2015-10-20
Stick-Man Jump: Super Fight Jumper Trampoline War Adventure Game 2,4.0,37.0,0.0,"(0.99, 4.99, 39.99, 14.99, 7.99, 2.99)",Loretta Cheron,9+,"('EN',)",48562176.0,"('Games', 'Entertainment', 'Strategy', 'Role Playing')",2014-03-30,2014-06-26
Blok ud,0.0,0.0,0.0,"(0.0,)",JK Media,4+,"('CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",14913536.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2014-03-22,2014-03-22
Viking Saga 2: New World,4.5,64.0,0.0,"(5.99,)",Qumaron,4+,"('EN', 'FR', 'DE', 'IT', 'RU', 'ES')",254858240.0,"('Games', 'Adventure', 'Strategy', 'Entertainment')",2014-10-17,2019-05-24
LineUp!,0.0,0.0,0.0,"(0.99,)",Blyts,4+,"('EN',)",23441408.0,"('Games', 'Strategy', 'Puzzle')",2014-10-04,2014-11-10
Award Clicker - Fun Drizzy Tap Game Free,4.5,14.0,0.0,"(0.99, 2.99)","Townsend & Cox, LLC",4+,"('EN',)",22515712.0,"('Games', 'Music', 'Strategy')",2014-10-05,2014-09-06
Whacka: Dot Whackin Game,5.0,23.0,0.0,"(0.0,)",Cloud 541 LLC,4+,"('EN',)",577536.0,"('Games', 'Casual', 'Strategy')",2014-03-22,2014-03-29
Tic-Tac-Toe\xb2,4.5,17.0,0.0,"(0.99,)",Nolan Mathews,4+,"('EN',)",2364416.0,"('Games', 'Strategy', 'Board')",2014-03-23,2018-04-24
Popstar Fruit Bubble Match,4.0,12.0,0.0,"(2.99,)","NetSummit Enterprises, Inc.",4+,"('EN', 'FR', 'DE', 'JA', 'KO', 'ZH')",39059456.0,"('Games', 'Puzzle', 'Strategy')",2014-03-28,2014-03-28
Puzzle 2048,0.0,0.0,0.0,"(0.0,)",Graham Weldon,4+,"('EN', 'DE')",7413760.0,"('Games', 'Puzzle', 'Strategy')",2014-03-23,2014-03-30
Train My Brain Free - Ultimate IQ Mind Games for Improving Cognitive Thinking,3.5,8.0,0.0,"(0.0,)","Ancientec Co., Ltd.",4+,"('EN',)",13615104.0,"('Education', 'Strategy', 'Family', 'Games')",2014-03-27,2014-09-14
Power Grounds,4.5,32.0,0.99,"(0.0,)",Diego Cathalifaud,9+,"('EN',)",7240704.0,"('Games', 'Adventure', 'Strategy')",2014-10-04,2018-07-18
Roll me: The Impossible Snooker,3.5,94.0,0.0,"(0.99, 1.99)",App Holdings,4+,"('EN',)",90107904.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2014-01-04,2014-01-04
Ant Smash,0.0,0.0,0.0,"(0.0,)","BizTechies, Inc.",9+,"('EN',)",8482816.0,"('Games', 'Entertainment', 'Strategy', 'Action')",2014-03-30,2014-03-30
2n - 2048,5.0,9.0,0.0,"(0.0,)",Jiacong Xu,4+,"('EN',)",7081984.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2014-03-27,2014-02-04
