id,merchant_id,customer_id,coupon_id,bill_amount,ts
2741,138,773,312,700,2017-10-24 16:54:39
2742,39,1233,282,800,2017-04-24 06:36:32
2743,178,601,38,1100,2018-01-11 01:04:06
2744,143,692,363,2900,2018-09-21 10:55:05
2745,142,260,147,3700,2017-12-14 19:38:49
2746,73,1190,217,2700,2017-10-31 12:17:37
2747,106,884,104,2500,2017-11-01 16:23:11
2748,79,866,279,2300,2017-09-28 00:05:27
2749,164,831,115,900,2017-07-31 06:39:41
2750,40,772,375,1700,2018-12-01 11:44:51
2751,123,846,282,2600,2017-09-09 05:35:03
2752,1,333,8,3500,2019-01-01 08:13:47
2753,35,780,316,1800,2018-07-09 08:26:30
2754,37,777,215,4700,2019-01-22 03:36:16
2755,125,1088,238,2500,2019-01-01 21:24:48
2756,9,1398,86,3600,2018-02-27 11:45:14
2757,124,1222,184,3500,2019-03-09 21:29:47
2758,106,368,97,2500,2018-01-05 12:58:38
2759,62,811,3,4700,2017-06-21 15:34:53
2760,190,1096,150,2800,2018-10-05 20:05:33
2761,200,689,229,3800,2018-06-01 03:58:43
2762,128,155,214,1200,2019-01-04 18:20:07
2763,46,545,188,3900,2017-10-10 23:16:35
2764,169,799,282,1300,2017-04-16 19:41:13
2765,142,299,99,700,2018-05-28 01:19:27
2766,192,558,380,2900,2018-03-03 16:18:02
2767,196,44,49,4800,2017-07-11 20:34:28
2768,137,248,352,1000,2018-05-12 03:27:04
2769,165,1264,76,500,2018-07-31 13:55:11
2770,121,375,127,1800,2018-06-21 20:20:36
2771,52,438,388,1100,2018-10-21 23:01:57
2772,139,727,109,1300,2018-08-25 15:51:14
2773,66,478,235,1800,2018-06-23 13:49:30
2774,147,1203,230,800,2018-02-10 19:46:37
2775,143,161,74,4300,2018-06-07 08:33:11
2776,165,574,217,1900,2019-02-01 17:42:01
2777,83,214,141,3000,2018-02-04 17:08:25
2778,33,1259,279,1000,2018-06-24 04:43:30
2779,140,468,328,3900,2019-01-28 19:58:08
2780,30,1402,312,3800,2017-04-11 11:02:43
2781,110,336,53,1700,2017-04-22 22:50:48
2782,117,276,110,1500,2017-09-09 21:18:42
2783,134,1460,101,2900,2017-06-08 11:40:16
2784,102,911,148,2400,2017-09-09 13:38:41
2785,163,1197,118,4700,2018-04-01 15:30:53
2786,164,1003,11,2800,2018-05-20 07:36:57
2787,110,871,275,900,2018-04-18 04:32:08
2788,25,785,321,900,2018-10-02 14:46:29
2789,70,683,113,800,2018-03-23 11:58:28
2790,57,1046,336,3700,2017-07-08 23:15:44
2791,23,1195,291,4500,2018-03-18 14:37:15
2792,47,243,198,2600,2017-05-05 16:25:42
2793,109,466,37,700,2018-06-27 18:07:23
2794,189,679,85,200,2017-08-11 08:21:08
2795,130,440,274,800,2017-09-14 07:29:07
2796,140,61,217,700,2018-04-05 04:33:42
2797,21,320,398,3500,2018-02-05 10:08:36
2798,64,662,80,4300,2018-09-28 20:58:52
2799,199,64,26,800,2018-02-24 13:10:17
2800,186,1054,330,3000,2019-01-15 23:10:25
2801,55,953,62,900,2018-09-22 00:24:30
2802,50,873,352,4400,2018-10-01 20:11:51
2803,10,513,294,900,2017-10-30 05:43:56
2804,4,710,136,1400,2018-03-21 19:44:06
2805,24,455,99,2300,2019-02-25 10:58:50
2806,116,1068,194,1300,2018-07-18 07:26:50
2807,195,1199,247,3200,2018-04-30 02:26:25
2808,129,578,20,2300,2018-09-08 04:21:11
2809,41,321,230,1100,2017-09-16 06:02:43
2810,149,1189,143,2800,2018-10-31 00:29:58
2811,50,831,32,1600,2018-08-11 19:48:19
2812,109,646,98,5000,2018-01-27 19:38:38
2813,117,1071,342,2000,2019-02-12 18:22:56
2814,164,556,270,2900,2019-02-04 07:02:24
2815,153,290,24,2500,2018-04-18 13:12:23
2816,190,390,105,500,2018-11-11 09:32:36
2817,49,40,54,4400,2018-11-05 14:36:51
2818,31,440,137,1300,2018-11-08 09:09:59
2819,146,451,306,1400,2019-03-06 01:36:57
2820,44,372,49,1300,2017-07-03 08:28:41
2821,65,317,77,2600,2017-07-10 02:02:24
2822,90,154,400,2600,2017-08-24 17:44:24
2823,7,261,235,3300,2019-01-14 14:50:25
2824,12,1017,89,2600,2017-10-03 12:31:57
2825,7,572,397,4100,2018-08-24 20:30:59
2826,90,637,23,2900,2018-08-08 08:38:27
2827,82,1366,171,4800,2018-11-08 19:17:26
2828,110,761,371,2600,2018-03-17 03:18:08
2829,173,297,392,3300,2018-07-31 14:34:50
2830,122,1154,100,1800,2018-05-24 08:02:59
2831,33,1395,190,2100,2018-06-05 02:43:59
2832,110,1238,54,4000,2018-02-10 12:53:55
2833,68,1135,373,4900,2018-03-27 16:36:08
2834,53,1424,329,2000,2018-09-02 13:41:46
2835,25,98,115,3200,2018-09-28 14:09:27
2836,137,255,363,3900,2019-03-28 19:24:38
2837,159,1303,291,4800,2017-07-05 13:22:08
2838,142,1217,331,200,2017-05-24 22:44:29
2839,77,750,347,1800,2018-12-22 19:48:52
2840,38,778,34,2900,2018-08-18 07:09:51
2841,159,515,229,2600,2018-04-22 00:03:27
2842,66,426,292,900,2018-06-02 07:08:10
2843,164,1267,122,2400,2018-02-23 14:22:03
2844,53,621,19,1600,2018-06-12 02:27:51
2845,122,630,63,1700,2017-09-14 11:42:28
2846,125,663,163,400,2018-11-16 15:12:34
2847,175,135,148,5000,2018-01-09 11:44:57
2848,159,973,3,2900,2017-06-13 17:44:39
2849,144,880,367,3200,2017-05-14 13:51:50
2850,180,290,259,600,2017-12-18 06:29:52
2851,59,159,20,2500,2018-01-07 11:38:48
2852,88,485,26,400,2017-07-06 08:06:49
2853,29,660,137,200,2019-02-14 17:05:34
2854,23,1364,387,4100,2018-01-10 06:27:48
2855,18,410,330,2500,2018-09-16 04:53:11
2856,199,872,139,3300,2018-09-10 06:20:14
2857,148,817,328,1800,2019-02-27 23:01:20
2858,138,1484,305,2300,2018-12-16 08:55:59
2859,60,661,2,100,2017-10-09 17:32:46
2860,68,818,127,3300,2017-09-11 14:27:26
2861,26,864,14,300,2018-04-13 14:34:18
2862,35,334,223,4500,2017-06-16 11:47:53
2863,115,731,311,2100,2018-02-07 11:50:28
2864,126,1329,26,3400,2018-03-09 05:13:37
2865,68,621,312,300,2019-02-26 09:56:33
2866,183,69,14,2500,2018-04-27 10:04:25
2867,23,1352,8,2600,2018-04-18 12:49:16
2868,168,487,136,5000,2017-05-08 21:29:29
2869,25,390,279,1500,2017-05-23 00:32:08
2870,95,415,178,4200,2018-04-11 04:14:13
2871,183,982,120,3700,2018-12-15 17:09:27
2872,182,237,210,4100,2017-11-13 22:43:07
2873,157,172,374,900,2019-01-24 18:33:01
2874,36,1105,257,3700,2018-03-16 23:51:33
2875,79,1013,65,4200,2018-09-24 02:43:54
2876,77,614,161,4300,2017-06-02 22:30:34
2877,100,1080,37,3300,2018-07-29 07:06:50
2878,103,1160,101,2200,2017-11-29 19:06:10
2879,42,808,225,1000,2018-01-26 04:41:55
2880,197,152,146,4300,2017-10-07 18:41:23
2881,97,1124,368,1000,2019-03-09 13:29:45
2882,63,1161,374,4200,2019-03-10 23:29:11
2883,178,1223,397,4900,2019-02-12 11:29:53
2884,184,284,253,2900,2018-07-29 13:42:56
2885,193,838,11,3800,2018-08-22 00:54:10
2886,91,1175,283,3700,2017-06-13 17:07:50
2887,174,826,114,3400,2018-06-08 15:16:47
2888,177,455,200,5000,2018-08-25 08:24:47
2889,117,1206,212,600,2018-03-12 22:46:55
2890,151,846,335,3700,2017-06-06 04:01:24
2891,63,810,388,4400,2017-06-09 07:02:39
2892,85,881,248,4300,2018-01-04 09:28:40
2893,21,1027,138,2100,2017-11-17 21:48:07
2894,88,275,276,5000,2018-06-22 06:07:50
2895,111,546,242,3400,2019-02-19 20:51:43
2896,57,38,41,4500,2018-08-31 20:23:48
2897,49,1164,192,4900,2017-12-22 04:11:41
2898,57,322,230,3200,2019-01-16 11:27:51
2899,176,934,243,3000,2018-03-01 23:43:37
2900,132,703,70,4600,2018-12-08 17:03:46
2901,152,1039,241,2400,2018-12-18 13:36:19
2902,145,862,161,800,2018-09-16 21:43:38
2903,93,674,299,3200,2018-08-09 01:31:48
2904,197,104,337,2000,2019-03-11 08:11:22
2905,6,114,18,1800,2017-06-03 04:44:31
2906,160,503,161,4400,2018-04-28 02:14:10
2907,188,492,193,4000,2017-07-04 08:18:34
2908,130,1399,85,1600,2018-01-23 20:35:07
2909,61,727,200,500,2018-05-09 09:37:32
2910,24,745,22,400,2017-09-18 03:40:42
2911,26,578,8,1500,2018-03-01 23:56:27
2912,162,1234,298,2700,2018-08-19 21:43:13
2913,15,1085,320,1900,2019-03-31 14:23:23
2914,137,666,125,2200,2018-05-25 03:36:28
2915,137,182,112,600,2018-08-15 03:16:34
2916,51,258,116,3000,2019-02-01 11:04:05
2917,160,1373,233,4600,2018-04-29 08:39:57
2918,111,1339,225,400,2018-08-01 19:24:53
2919,149,386,238,1000,2019-03-11 07:38:05
2920,50,759,225,3200,2017-06-09 02:43:07
2921,197,380,315,4600,2017-05-03 20:46:41
2922,11,510,378,2800,2017-08-04 16:53:45
2923,179,365,195,4000,2018-05-11 05:13:49
2924,51,383,369,1400,2017-06-29 12:55:02
2925,189,741,62,1600,2017-11-12 01:14:39
2926,130,972,285,3800,2018-06-27 23:49:24
2927,135,1234,146,1600,2018-09-17 05:01:41
2928,164,920,118,2700,2017-05-05 22:22:03
2929,15,1283,89,400,2017-09-23 06:27:06
2930,117,594,83,4100,2017-11-07 13:49:28
2931,60,708,32,4600,2018-01-05 13:55:03
2932,110,953,114,3600,2019-02-03 02:28:11
2933,79,1380,130,3500,2017-11-03 13:32:50
2934,38,793,324,500,2018-02-11 12:46:50
2935,101,834,395,3600,2019-01-28 09:00:00
2936,142,125,233,2300,2018-10-18 03:21:54
2937,187,1091,170,3600,2018-01-11 13:01:25
2938,196,1198,362,2300,2017-08-06 07:55:26
2939,9,1253,213,800,2018-02-24 09:28:36
2940,120,221,104,400,2018-10-15 18:02:49
2941,99,450,201,2200,2018-06-17 16:21:58
2942,11,241,20,3400,2018-02-27 01:28:21
2943,32,257,153,200,2018-09-01 10:54:47
2944,19,948,43,100,2019-03-27 17:05:38
2945,146,880,263,2200,2019-01-07 14:35:53
2946,92,318,156,4200,2018-09-17 06:57:41
2947,18,1241,327,2400,2017-04-25 04:42:05
2948,69,1170,101,600,2019-03-28 16:34:14
2949,117,103,196,4500,2018-08-10 07:20:21
2950,80,1154,81,1400,2018-01-10 09:54:11
2951,2,808,32,1400,2017-06-25 17:12:13
2952,117,424,15,3300,2017-12-07 22:43:45
2953,53,698,362,3200,2017-07-05 01:08:33
2954,94,1047,80,1400,2018-04-20 16:16:58
2955,83,803,173,5000,2018-01-05 00:42:33
2956,79,241,130,200,2017-11-27 09:56:38
2957,128,1073,374,900,2019-02-17 05:13:17
2958,165,1086,219,1200,2018-01-23 07:22:06
2959,29,564,70,4300,2017-09-25 14:42:43
2960,110,513,111,2500,2017-04-02 02:57:24
2961,88,1437,226,4100,2019-02-23 10:49:35
2962,34,1486,259,200,2019-03-15 17:42:31
2963,112,1468,149,2200,2018-05-31 17:40:26
2964,134,923,28,2200,2017-12-07 18:47:33
2965,116,1407,182,100,2018-06-13 01:23:37
2966,59,101,400,3600,2018-11-25 16:55:31
2967,12,747,290,3700,2018-04-16 06:50:15
2968,197,853,121,1500,2017-05-11 18:04:03
2969,12,1226,116,4500,2018-06-04 16:51:41
2970,177,821,390,2300,2018-02-08 09:42:19
2971,138,681,198,3500,2018-10-11 14:55:57
2972,61,870,298,5000,2017-07-28 11:03:58
2973,53,314,314,1800,2019-01-29 16:39:23
2974,80,144,320,4400,2017-04-09 12:54:35
2975,159,534,17,3200,2017-12-02 14:46:59
2976,72,1280,187,1700,2017-06-14 20:13:24
2977,182,575,383,3100,2017-06-26 18:38:50
2978,153,932,232,3100,2018-06-27 20:19:07
2979,106,957,116,3400,2017-08-08 08:54:21
2980,107,469,12,1200,2017-12-10 18:23:34
2981,127,230,133,4300,2018-03-29 23:14:33
2982,12,1416,170,1900,2018-12-12 18:00:12
2983,107,132,249,2000,2018-05-27 10:51:52
2984,175,1361,42,3200,2017-10-11 05:30:07
2985,109,1142,250,3000,2017-11-07 00:12:31
2986,131,1276,394,2800,2017-04-10 22:13:54
2987,30,38,213,3000,2018-04-22 09:23:29
2988,1,210,127,500,2019-03-13 03:25:12
2989,76,700,172,3700,2018-09-19 15:53:41
2990,104,906,290,2000,2017-07-30 19:06:23
2991,113,248,93,1900,2017-05-27 02:44:09
2992,68,1187,290,2500,2017-12-04 10:33:36
2993,102,1451,199,800,2017-12-20 00:09:02
2994,22,804,228,3300,2018-02-25 02:56:05
2995,172,1067,271,1000,2019-02-04 12:40:51
2996,144,828,374,700,2018-11-24 22:50:56
2997,194,34,90,1700,2019-03-17 09:39:49
2998,131,735,189,3400,2018-11-11 18:31:31
2999,70,276,400,2700,2018-03-22 12:09:32
3000,37,58,279,5000,2018-08-23 17:18:19
3001,29,743,372,4100,2018-03-11 12:22:48
3002,91,1059,278,5000,2018-11-16 19:09:51
3003,182,638,50,1100,2017-06-24 06:52:19
3004,48,295,377,5000,2017-09-29 14:17:58
3005,142,846,119,400,2017-07-16 15:58:58
3006,146,1271,324,3300,2019-03-06 05:15:10
3007,133,174,98,900,2018-03-04 11:36:55
3008,126,644,135,3300,2018-06-20 19:01:59
3009,91,32,58,3200,2017-07-16 02:31:07
3010,71,1269,137,600,2018-03-12 15:16:00
3011,66,1094,206,4200,2017-09-23 12:55:48
3012,45,1058,241,1500,2018-04-15 21:07:15
3013,92,1277,148,900,2019-02-25 16:59:04
3014,71,427,383,3500,2017-11-22 15:31:28
3015,161,354,322,2800,2018-09-08 17:50:32
3016,8,953,336,3800,2017-04-06 11:34:03
3017,126,108,393,4000,2017-08-26 21:01:57
3018,191,679,18,2900,2018-10-20 11:14:01
3019,54,1271,385,3400,2018-11-19 14:49:36
3020,98,488,390,400,2018-11-02 13:15:47
3021,135,461,364,1100,2018-04-30 20:19:34
3022,57,671,275,3300,2018-10-08 21:15:28
3023,52,1412,349,2200,2017-09-30 02:33:09
3024,40,183,272,3100,2017-05-27 07:11:18
3025,18,245,142,4700,2017-08-06 16:08:35
3026,184,848,82,3900,2017-10-31 01:27:27
3027,101,527,117,4500,2018-08-09 14:10:38
3028,1,819,214,2900,2017-11-11 08:25:05
3029,196,1452,205,4100,2018-03-24 18:40:02
3030,101,985,205,3200,2017-04-15 01:44:06
3031,192,1088,364,4900,2018-09-17 17:57:34
3032,95,210,261,1600,2018-03-21 15:52:03
3033,169,1291,220,2400,2018-05-17 13:14:31
3034,98,168,71,200,2017-10-04 01:25:36
3035,131,694,108,3500,2018-09-02 08:12:23
3036,150,1180,18,900,2017-11-14 19:09:55
3037,34,1297,221,800,2017-08-29 16:13:00
3038,89,811,58,4100,2019-01-20 08:52:05
3039,184,62,137,700,2018-12-23 06:28:32
3040,6,682,75,2100,2018-10-19 02:11:13
3041,127,472,86,2900,2018-04-01 23:00:26
3042,173,1084,384,3000,2019-01-04 18:01:04
3043,80,284,370,3300,2018-05-05 16:10:08
3044,150,224,379,4300,2019-02-01 13:14:17
3045,20,1151,32,1800,2018-09-27 13:13:19
3046,150,871,291,2700,2018-10-24 08:36:11
3047,178,1040,167,4400,2018-10-31 09:53:41
3048,20,265,64,900,2017-09-19 08:20:03
3049,181,1009,371,1100,2017-04-25 19:13:08
3050,126,576,258,4900,2017-05-22 22:13:20
3051,172,656,161,2900,2019-03-07 23:51:05
3052,194,489,13,3500,2018-02-23 19:34:53
3053,56,1121,8,3900,2017-11-21 02:01:53
3054,109,807,88,3200,2017-12-05 02:36:30
3055,189,1386,349,3000,2017-10-03 04:51:55
3056,195,920,109,2200,2018-12-22 14:44:33
3057,118,1421,326,100,2017-12-03 11:45:46
3058,177,907,307,2300,2017-09-02 01:13:40
3059,115,1403,388,600,2017-09-09 16:13:27
3060,77,867,145,300,2018-04-17 02:54:30
3061,52,1304,260,2100,2019-02-05 05:33:17
3062,4,1072,14,3100,2017-04-13 14:43:28
3063,132,1377,65,4100,2018-05-01 14:53:49
3064,33,1093,271,4700,2019-02-03 14:06:53
3065,81,530,369,2900,2017-05-27 23:26:58
3066,46,814,156,2300,2018-03-12 05:54:37
3067,112,298,374,1900,2019-01-06 12:50:20
3068,90,179,259,1900,2018-05-31 13:12:15
3069,119,1472,182,2300,2018-10-12 09:20:12
3070,184,54,371,4900,2018-01-25 15:22:02
3071,40,987,312,2800,2018-05-23 04:02:22
3072,82,1308,202,4300,2018-04-12 22:03:38
3073,187,522,193,1600,2018-09-16 02:46:46
3074,163,339,399,2000,2018-05-18 07:58:02
3075,13,209,316,2400,2017-12-29 03:35:53
3076,85,554,141,2400,2018-05-22 17:54:17
3077,136,1201,325,900,2017-07-16 22:58:20
3078,67,95,87,400,2017-07-11 06:09:50
3079,87,1433,371,1000,2018-06-26 01:42:30
3080,157,1445,369,2100,2017-07-25 17:03:34
3081,60,1395,134,2700,2018-02-01 09:58:45
3082,126,1489,309,4200,2018-11-06 02:56:45
3083,135,1071,290,1900,2017-05-28 17:58:16
3084,141,324,254,3800,2017-12-04 22:17:34
3085,141,1069,155,1600,2017-07-31 18:37:54
3086,185,203,205,3700,2018-09-11 19:29:07
3087,78,450,280,3500,2017-11-01 14:47:20
3088,183,539,188,1000,2017-07-01 11:35:55
3089,7,294,34,4400,2018-02-20 19:13:19
3090,9,225,8,4600,2018-08-11 22:08:35
3091,181,706,382,1500,2018-01-01 13:38:10
3092,162,1158,7,4900,2017-09-17 17:00:33
3093,62,923,306,500,2017-04-19 06:30:14
3094,80,1453,356,2700,2019-02-20 10:38:55
3095,186,898,81,500,2018-09-17 15:11:08
3096,42,1485,78,2800,2018-09-15 13:30:17
3097,10,163,394,4300,2017-08-17 14:36:41
3098,91,557,49,100,2018-08-14 18:48:49
3099,69,982,255,900,2017-06-18 19:03:34
3100,58,124,1,800,2018-09-07 10:12:14
3101,135,568,233,1700,2018-02-18 02:40:59
3102,30,1395,234,500,2017-05-06 17:48:57
3103,86,541,80,1900,2018-02-22 13:28:31
3104,107,104,359,3700,2018-03-29 03:47:35
3105,119,554,170,3600,2019-01-15 02:57:56
3106,146,1240,307,4200,2018-12-26 10:51:49
3107,10,555,127,4900,2018-04-08 01:41:10
3108,182,1367,185,1500,2017-11-26 23:08:38
3109,51,1132,132,1900,2018-11-27 04:05:56
3110,8,1395,287,3700,2018-06-22 12:16:43
3111,40,64,50,300,2018-11-10 14:24:42
3112,36,1243,6,4200,2018-10-26 17:48:24
3113,144,1409,313,100,2017-08-04 05:58:21
3114,120,1217,135,4300,2019-02-14 05:54:42
3115,71,434,143,400,2018-09-12 07:09:24
3116,165,121,336,3600,2018-11-08 22:08:54
3117,97,1053,387,5000,2017-11-20 04:03:09
3118,90,346,87,2900,2017-04-07 18:48:41
3119,1,1117,392,1900,2017-11-02 04:49:17
3120,88,1292,1,4600,2018-03-06 05:43:00
3121,27,393,374,400,2017-12-03 08:51:10
3122,99,52,388,3300,2018-06-01 22:39:59
3123,127,18,154,400,2017-05-11 09:23:23
3124,50,318,133,4100,2018-12-15 13:32:22
3125,63,1089,27,2800,2017-06-26 20:27:39
3126,123,793,77,1500,2017-10-05 23:45:44
3127,109,635,290,700,2017-05-21 16:01:54
3128,44,982,55,1100,2017-07-28 21:04:31
3129,106,324,98,4800,2018-06-20 08:26:30
3130,182,1427,117,2100,2017-07-13 17:03:58
3131,97,1393,208,4600,2017-04-21 19:46:26
3132,126,153,353,500,2019-03-23 00:25:55
3133,83,401,118,4300,2018-07-16 15:54:55
3134,200,1139,196,2400,2018-04-19 09:47:48
3135,134,1486,262,3600,2017-07-19 11:43:24
3136,91,1359,246,2100,2017-12-25 06:39:06
3137,99,1338,396,4300,2017-06-29 20:55:27
3138,101,488,277,2700,2017-08-14 02:20:40
3139,86,1018,52,2200,2018-08-18 03:18:48
3140,106,1420,225,3700,2018-03-27 03:46:13
3141,199,1486,165,3100,2018-08-23 09:39:26
3142,24,1457,208,2400,2017-09-02 15:10:57
3143,144,1313,339,2000,2018-02-14 13:28:01
3144,81,214,338,4400,2018-06-12 20:19:21
3145,170,512,27,1400,2017-12-12 03:16:50
3146,87,213,347,3800,2018-07-25 10:14:56
3147,199,634,132,5000,2019-03-29 14:37:20
3148,61,534,89,4300,2017-09-23 19:56:33
3149,19,212,254,700,2017-07-20 04:19:06
3150,185,622,168,700,2018-11-04 01:47:25
3151,118,1343,76,4500,2018-01-28 06:49:48
3152,114,672,9,2100,2019-03-10 22:13:07
3153,50,478,69,1700,2017-06-03 20:59:10
3154,120,1358,358,2800,2018-10-25 02:29:25
3155,187,588,139,4700,2018-05-28 12:08:15
3156,197,261,11,1900,2017-05-19 16:32:47
3157,11,1255,232,1900,2017-10-23 22:43:19
3158,196,566,346,1200,2017-07-02 08:01:59
3159,64,1371,113,500,2017-11-05 14:35:57
3160,169,1176,260,2600,2017-08-02 07:51:33
3161,172,1265,123,3000,2018-06-29 21:18:45
3162,16,1447,225,1300,2018-08-17 08:12:41
3163,199,1162,268,1000,2017-06-08 10:45:54
3164,116,163,364,1000,2017-05-17 11:37:20
3165,35,652,256,3500,2018-10-26 04:02:31
3166,56,916,105,1500,2018-08-03 20:07:31
3167,149,930,167,1000,2017-12-09 23:12:23
3168,18,992,337,2400,2019-01-15 03:52:08
3169,58,1067,367,2100,2019-03-16 20:02:35
3170,86,1003,145,3300,2017-12-18 03:57:57
3171,184,714,42,2200,2018-09-14 14:19:45
3172,1,696,46,1300,2017-11-15 23:57:01
3173,25,794,78,400,2017-08-08 15:28:42
3174,7,147,66,500,2017-06-18 00:53:48
3175,119,1013,196,1300,2018-05-20 15:02:50
3176,168,1215,392,3500,2018-02-04 03:18:53
3177,77,90,364,2000,2019-01-21 00:41:54
3178,110,127,335,4500,2017-09-30 21:16:04
3179,45,519,274,600,2018-02-02 02:42:04
3180,35,1474,41,1700,2018-03-24 22:53:18
3181,190,961,384,2400,2018-08-07 15:33:59
3182,163,1394,19,2300,2017-12-25 08:43:34
3183,46,588,107,2400,2018-10-28 22:55:12
3184,162,820,118,200,2017-11-03 23:03:31
3185,149,697,346,200,2018-11-13 18:17:27
3186,43,997,316,1800,2017-07-04 01:46:53
3187,87,900,258,100,2018-08-03 23:10:44
3188,158,953,336,1500,2018-03-26 03:17:52
3189,26,211,318,3000,2019-01-01 17:30:42
3190,50,301,216,3200,2017-11-28 18:22:13
3191,90,422,188,200,2018-12-27 14:44:04
3192,110,98,305,4700,2018-01-26 23:54:18
3193,53,568,77,1200,2018-10-21 18:14:18
3194,174,658,267,1000,2018-10-31 09:31:46
3195,62,1261,158,1700,2017-08-30 23:13:25
3196,26,870,282,3200,2017-08-20 05:26:23
3197,151,1257,329,700,2017-10-11 21:43:35
3198,10,259,139,1100,2017-04-19 19:43:23
3199,64,1028,220,2200,2018-08-10 13:00:46
3200,199,395,52,1800,2018-04-24 12:06:21
3201,148,1311,206,700,2017-04-14 06:48:20
3202,8,265,305,2200,2019-03-05 07:45:54
3203,14,461,158,2900,2017-12-02 10:04:34
3204,120,459,305,4900,2018-11-19 05:29:24
3205,179,544,237,1400,2017-06-07 16:02:26
3206,8,978,208,1000,2017-10-22 18:44:14
3207,198,507,292,4000,2018-02-17 01:54:45
3208,148,772,122,2900,2019-02-10 05:47:48
3209,173,1150,190,2100,2017-05-03 16:21:35
3210,53,376,34,900,2019-03-16 07:06:17
3211,55,149,399,3800,2018-07-21 17:52:00
3212,152,422,345,500,2018-10-25 06:39:11
3213,28,662,312,4800,2018-05-04 15:50:23
3214,40,418,190,3400,2018-03-26 15:13:35
3215,187,1026,148,2200,2018-08-07 17:34:20
3216,133,1146,387,2300,2018-09-03 12:13:41
3217,196,1436,288,2200,2018-01-10 09:43:25
3218,6,1361,36,2800,2019-03-05 10:29:47
3219,8,186,116,1400,2018-05-16 14:04:22
3220,130,559,284,1700,2019-02-13 23:01:51
3221,54,1299,80,3400,2017-09-17 23:05:38
3222,118,1012,195,3400,2018-10-14 13:37:38
3223,133,1064,252,1600,2018-04-05 21:10:19
3224,54,276,201,2900,2018-01-05 21:49:25
3225,139,1100,252,3300,2018-04-10 08:13:38
3226,59,1462,291,1000,2019-03-17 23:02:52
3227,17,1325,279,1500,2018-03-15 19:42:59
3228,198,270,46,3100,2019-03-23 10:31:31
3229,120,754,88,1800,2019-03-23 07:00:01
3230,25,1122,346,2400,2018-04-02 13:17:53
3231,101,570,216,300,2017-09-12 10:50:04
3232,121,1039,199,4000,2018-07-23 09:07:52
3233,33,1438,73,2100,2017-04-01 09:53:56
3234,141,1380,195,5000,2018-11-25 11:09:51
3235,192,1322,218,3100,2018-04-14 14:20:51
3236,1,557,277,300,2018-09-02 10:59:10
3237,179,1228,247,200,2017-11-12 15:50:25
3238,47,1226,78,1500,2018-08-21 12:51:51
3239,62,1207,114,3700,2018-09-23 14:56:34
3240,189,334,126,4400,2017-06-16 18:32:06
3241,173,1450,348,3300,2019-01-23 18:37:28
3242,168,430,204,800,2019-02-27 06:07:36
3243,65,1052,224,4000,2018-08-04 07:09:41
3244,198,1314,228,4600,2017-10-29 11:37:00
3245,96,1390,110,3200,2017-09-17 07:14:24
3246,92,1349,40,1600,2018-03-08 01:49:11
3247,159,1064,395,3600,2019-02-09 16:40:35
3248,4,1440,249,2000,2017-05-17 10:28:51
3249,2,897,52,800,2017-06-17 09:54:08
3250,38,306,205,4600,2019-02-19 19:31:57
